k,weight,metric,accuracy,precision,recall,f1,specificity
75,distance,correlation,0.9173872180451127,0.8999695021870888,0.9776984126984127,0.936921602920161,0.8160173160173161
76,uniform,euclidean,0.9139411027568922,0.8993005380705771,0.974920634920635,0.934648675164755,0.8127705627705628
76,uniform,manhattan,0.9121867167919799,0.8971210508910901,0.974920634920635,0.9334556927086146,0.8080086580086581
76,uniform,minkowski,0.9139411027568922,0.8993005380705771,0.974920634920635,0.934648675164755,0.8127705627705628
76,uniform,chebyshev,0.9156954887218045,0.9014669293880953,0.974920634920635,0.9358130277394876,0.8173160173160173
76,uniform,cosine,0.9033521303258146,0.8837321312128757,0.974920634920635,0.9268633788705888,0.7829004329004329
76,uniform,canberra,0.9490601503759397,0.9460284409200819,0.9746031746031747,0.95987212548723,0.9058441558441558
76,uniform,braycurtis,0.9174498746867167,0.9058770359002557,0.9721428571428572,0.9368930046161481,0.8266233766233766
76,uniform,correlation,0.9033208020050125,0.8856383390401362,0.9720634920634922,0.9266111266183363,0.7876623376623376
76,distance,euclidean,0.9156954887218045,0.9017918272691834,0.9748412698412698,0.9360269800819776,0.8175324675324676
76,distance,manhattan,0.9192042606516291,0.901895712771015,0.9804761904761905,0.9387674846939446,0.8175324675324676
76,distance,minkowski,0.9156954887218045,0.9017918272691834,0.9748412698412698,0.9360269800819776,0.8175324675324676
76,distance,chebyshev,0.9139411027568922,0.9017077936557379,0.972063492063492,0.9345380464803679,0.8175324675324676
76,distance,cosine,0.912124060150376,0.8970724368092788,0.9721428571428572,0.932776281689043,0.8112554112554113
76,distance,canberra,0.9525689223057643,0.9485326657927278,0.9773809523809524,0.9625773375486064,0.9106060606060608
76,distance,braycurtis,0.9262218045112782,0.9105853336373233,0.9804761904761905,0.9436199553433019,0.835930735930736
76,distance,correlation,0.9173872180451127,0.8999695021870888,0.9776984126984127,0.936921602920161,0.8160173160173161
77,uniform,euclidean,0.9139411027568922,0.8993005380705771,0.974920634920635,0.934648675164755,0.8127705627705628
77,uniform,manhattan,0.9121867167919799,0.8971210508910901,0.974920634920635,0.9334556927086146,0.8080086580086581
77,uniform,minkowski,0.9139411027568922,0.8993005380705771,0.974920634920635,0.934648675164755,0.8127705627705628
77,uniform,chebyshev,0.9156954887218045,0.89966834949102,0.9776984126984127,0.9361697602088961,0.8127705627705628
77,uniform,cosine,0.9068609022556391,0.8844826002560277,0.9804761904761905,0.9297724697796795,0.7829004329004329
77,uniform,canberra,0.9525689223057643,0.9461875496086023,0.9802380952380952,0.9627707234811227,0.9058441558441558
77,uniform,braycurtis,0.913941102756892,0.9009697803150948,0.9721428571428572,0.9343369666338683,0.8173160173160173
77,uniform,correlation,0.9051065162907268,0.8841011118257589,0.9776984126984127,0.9282996969384858,0.7829004329004329
77,distance,euclidean,0.9156954887218045,0.9017918272691834,0.9748412698412698,0.9360269800819776,0.8175324675324676
77,distance,manhattan,0.9192042606516291,0.901895712771015,0.9804761904761905,0.9387674846939446,0.8175324675324676
77,distance,minkowski,0.9156954887218045,0.9017918272691834,0.9748412698412698,0.9360269800819776,0.8175324675324676
77,distance,chebyshev,0.9174812030075188,0.9065048174001301,0.972063492063492,0.9371330156384229,0.827056277056277
77,distance,cosine,0.9138784461152882,0.8973569318306162,0.974920634920635,0.9342572146768253,0.8112554112554113
77,distance,canberra,0.950814536340852,0.946103515995157,0.9773809523809524,0.9612800402513091,0.9058441558441558
77,distance,braycurtis,0.9262218045112782,0.9105853336373233,0.9804761904761905,0.9436199553433019,0.835930735930736
77,distance,correlation,0.9156328320802005,0.8975512945057232,0.9776984126984127,0.9356628098805461,0.8112554112554113
78,uniform,euclidean,0.9139411027568922,0.8993005380705771,0.974920634920635,0.934648675164755,0.8127705627705628
78,uniform,manhattan,0.9121867167919799,0.8971210508910901,0.974920634920635,0.9334556927086146,0.8080086580086581
78,uniform,minkowski,0.9139411027568922,0.8993005380705771,0.974920634920635,0.934648675164755,0.8127705627705628
78,uniform,chebyshev,0.9156954887218045,0.9020736473142745,0.974920634920635,0.9359766429715959,0.8175324675324676
78,uniform,cosine,0.9033521303258146,0.8837321312128757,0.974920634920635,0.9268633788705888,0.7829004329004329
78,uniform,canberra,0.9490288220551377,0.9459533658450068,0.9745238095238096,0.959832465916411,0.9058441558441558
78,uniform,braycurtis,0.9121867167919799,0.900801713088204,0.9693650793650794,0.9328077915835665,0.8173160173160173
78,uniform,correlation,0.9068609022556391,0.8862962337769783,0.9776984126984127,0.9295300455372553,0.7876623376623376
78,distance,euclidean,0.9156954887218045,0.9017918272691834,0.9748412698412698,0.9360269800819776,0.8175324675324676
78,distance,manhattan,0.9174498746867167,0.8996015157399759,0.9804761904761905,0.9375422594687194,0.8127705627705628
78,distance,minkowski,0.9156954887218045,0.9017918272691834,0.9748412698412698,0.9360269800819776,0.8175324675324676
78,distance,chebyshev,0.9174812030075188,0.9065048174001301,0.972063492063492,0.9371330156384229,0.827056277056277
78,distance,cosine,0.9138784461152882,0.8973569318306162,0.974920634920635,0.9342572146768253,0.8112554112554113
78,distance,canberra,0.9507832080200501,0.9483825156425777,0.9745238095238096,0.9611297632137082,0.9106060606060608
78,distance,braycurtis,0.9262218045112782,0.9105853336373233,0.9804761904761905,0.9436199553433019,0.835930735930736
78,distance,correlation,0.9156328320802005,0.8975512945057232,0.9776984126984127,0.9356628098805461,0.8112554112554113
79,uniform,euclidean,0.9156954887218045,0.8994592682293072,0.9776984126984127,0.9361353731303261,0.8127705627705628
79,uniform,manhattan,0.9121867167919799,0.8971210508910901,0.974920634920635,0.9334556927086146,0.8080086580086581
79,uniform,minkowski,0.9156954887218045,0.8994592682293072,0.9776984126984127,0.9361353731303261,0.8127705627705628
79,uniform,chebyshev,0.9174498746867167,0.90215768092772,0.9776984126984127,0.9374655765732056,0.8175324675324676
79,uniform,cosine,0.9033521303258146,0.8801968859703134,0.9804761904761905,0.9273433199821086,0.7733766233766234
79,uniform,canberra,0.9472431077694236,0.9434008132924543,0.9745238095238096,0.9585022624735314,0.901082251082251
79,uniform,braycurtis,0.9121867167919799,0.900801713088204,0.9693650793650794,0.9328077915835665,0.8173160173160173
79,uniform,correlation,0.9051065162907268,0.8841011118257589,0.9776984126984127,0.9282996969384858,0.7829004329004329
79,distance,euclidean,0.9174498746867167,0.90215768092772,0.9776984126984127,0.9374655765732056,0.8175324675324676
79,distance,manhattan,0.9192042606516291,0.901895712771015,0.9804761904761905,0.9387674846939446,0.8175324675324676
79,distance,minkowski,0.9174498746867167,0.90215768092772,0.9776984126984127,0.9374655765732056,0.8175324675324676
79,distance,chebyshev,0.9174812030075188,0.9065048174001301,0.972063492063492,0.9371330156384229,0.827056277056277
79,distance,cosine,0.9138784461152882,0.8973569318306162,0.974920634920635,0.9342572146768253,0.8112554112554113
79,distance,canberra,0.9472431077694236,0.9434008132924543,0.9745238095238096,0.9585022624735314,0.901082251082251
79,distance,braycurtis,0.9244674185463658,0.9103719623713203,0.9776984126984127,0.9421760456802142,0.835930735930736
79,distance,correlation,0.9156328320802005,0.8975512945057232,0.9776984126984127,0.9356628098805461,0.8112554112554113
80,uniform,euclidean,0.9121867167919799,0.8990871668045743,0.9721428571428572,0.9332047655016673,0.8127705627705628
80,uniform,manhattan,0.9121867167919799,0.8991324708436863,0.9721428571428572,0.9331195001144531,0.8127705627705628
80,uniform,minkowski,0.9121867167919799,0.8990871668045743,0.9721428571428572,0.9332047655016673,0.8127705627705628
80,uniform,chebyshev,0.9156954887218045,0.9020736473142745,0.974920634920635,0.9359766429715959,0.8175324675324676
80,uniform,cosine,0.9050751879699247,0.8841620874355149,0.9776190476190477,0.9283310283382381,0.7829004329004329
80,uniform,canberra,0.9490288220551377,0.9459533658450068,0.9745238095238096,0.959832465916411,0.9058441558441558
80,uniform,braycurtis,0.9121867167919799,0.9027576063102378,0.9665873015873017,0.9324623627942019,0.8218614718614718
80,uniform,correlation,0.9068609022556391,0.8862962337769783,0.9776984126984127,0.9295300455372553,0.7876623376623376
80,distance,euclidean,0.9174498746867167,0.90215768092772,0.9776984126984127,0.9374655765732056,0.8175324675324676
80,distance,manhattan,0.9174498746867167,0.8996015157399759,0.9804761904761905,0.9375422594687194,0.8127705627705628
80,distance,minkowski,0.9174498746867167,0.90215768092772,0.9776984126984127,0.9374655765732056,0.8175324675324676
80,distance,chebyshev,0.9156954887218045,0.9040154859634303,0.972063492063492,0.9358012043751047,0.8222943722943723
80,distance,cosine,0.9138784461152882,0.8973569318306162,0.974920634920635,0.9342572146768253,0.8112554112554113
80,distance,canberra,0.9490288220551377,0.9459533658450068,0.9745238095238096,0.959832465916411,0.9058441558441558
80,distance,braycurtis,0.9262218045112782,0.9105853336373233,0.9804761904761905,0.9436199553433019,0.835930735930736
80,distance,correlation,0.9156328320802005,0.8975512945057232,0.9776984126984127,0.9356628098805461,0.8112554112554113
81,uniform,euclidean,0.9104323308270675,0.8953240107219568,0.974920634920635,0.932352154896216,0.8034632034632034
81,uniform,manhattan,0.9104323308270675,0.8953240107219568,0.974920634920635,0.932352154896216,0.8034632034632034
81,uniform,minkowski,0.9104323308270675,0.8953240107219568,0.974920634920635,0.932352154896216,0.8034632034632034
81,uniform,chebyshev,0.9156641604010025,0.899796007513415,0.9776984126984127,0.9361697602088961,0.8127705627705628
81,uniform,cosine,0.9051065162907269,0.8823920079215328,0.9804761904761905,0.9285736685808784,0.7781385281385281
81,uniform,canberra,0.9490288220551377,0.9459533658450068,0.9745238095238096,0.959832465916411,0.9058441558441558
81,uniform,braycurtis,0.9086779448621553,0.898740846458254,0.9665873015873017,0.9301020914865621,0.8127705627705628
81,uniform,correlation,0.9068609022556391,0.8844216246462716,0.9804761904761905,0.9297382934297138,0.7829004329004329
81,distance,euclidean,0.9174498746867167,0.90215768092772,0.9776984126984127,0.9374655765732056,0.8175324675324676
81,distance,manhattan,0.9174498746867167,0.8996015157399759,0.9804761904761905,0.9375422594687194,0.8127705627705628
81,distance,minkowski,0.9174498746867167,0.90215768092772,0.9776984126984127,0.9374655765732056,0.8175324675324676
81,distance,chebyshev,0.9139097744360903,0.9016538125491254,0.972063492063492,0.9345053880107953,0.8175324675324676
81,distance,cosine,0.9138784461152882,0.8973569318306162,0.974920634920635,0.9342572146768253,0.8112554112554113
81,distance,canberra,0.9490288220551377,0.9459533658450068,0.9745238095238096,0.959832465916411,0.9058441558441558
81,distance,braycurtis,0.9244674185463658,0.9078869209389107,0.9804761904761905,0.9422897519004223,0.8311688311688312
81,distance,correlation,0.9156328320802005,0.8975512945057232,0.9776984126984127,0.9356628098805461,0.8112554112554113
82,uniform,euclidean,0.9104323308270675,0.897290126635441,0.9721428571428572,0.9321012276892686,0.8082251082251084
82,uniform,manhattan,0.9104323308270675,0.8953240107219568,0.974920634920635,0.932352154896216,0.8034632034632034
82,uniform,minkowski,0.9104323308270675,0.897290126635441,0.9721428571428572,0.9321012276892686,0.8082251082251084
82,uniform,chebyshev,0.9139097744360903,0.8997119738999697,0.974920634920635,0.9346808266072865,0.8127705627705628
82,uniform,cosine,0.9051065162907269,0.8841167465974911,0.9776984126984127,0.9283370630811151,0.7829004329004329
82,uniform,canberra,0.9490288220551377,0.9459533658450068,0.9745238095238096,0.959832465916411,0.9058441558441558
82,uniform,braycurtis,0.9139411027568922,0.9056932123708439,0.9665873015873017,0.9337837609186691,0.8266233766233766
82,uniform,correlation,0.9068609022556391,0.8862962337769783,0.9776984126984127,0.9295300455372553,0.7876623376623376
82,distance,euclidean,0.9174498746867167,0.90215768092772,0.9776984126984127,0.9374655765732056,0.8175324675324676
82,distance,manhattan,0.9156954887218044,0.8978044755708426,0.9804761904761905,0.9364387216563209,0.8082251082251084
82,distance,minkowski,0.9174498746867167,0.90215768092772,0.9776984126984127,0.9374655765732056,0.8175324675324676
82,distance,chebyshev,0.9139097744360903,0.9016538125491254,0.972063492063492,0.9345053880107953,0.8175324675324676
82,distance,cosine,0.912124060150376,0.8970724368092788,0.9721428571428572,0.932776281689043,0.8112554112554113
82,distance,canberra,0.9490288220551377,0.9459533658450068,0.9745238095238096,0.959832465916411,0.9058441558441558
82,distance,braycurtis,0.9262218045112782,0.9105853336373233,0.9804761904761905,0.9436199553433019,0.835930735930736
82,distance,correlation,0.9156328320802005,0.8975512945057232,0.9776984126984127,0.9356628098805461,0.8112554112554113
83,uniform,euclidean,0.9069235588972431,0.8930781191307506,0.9721428571428572,0.9297120729843245,0.7989177489177488
83,uniform,manhattan,0.9104323308270675,0.8953240107219568,0.974920634920635,0.932352154896216,0.8034632034632034
83,uniform,minkowski,0.9069235588972431,0.8930781191307506,0.9721428571428572,0.9297120729843245,0.7989177489177488
83,uniform,chebyshev,0.9156641604010025,0.899796007513415,0.9776984126984127,0.9361697602088961,0.8127705627705628
83,uniform,cosine,0.9015977443609022,0.8798310323117768,0.9776984126984127,0.9259079132835442,0.7733766233766234
83,uniform,canberra,0.9490288220551377,0.9412958157694999,0.9802380952380952,0.9601869560362711,0.8965367965367965
83,uniform,braycurtis,0.9104323308270675,0.9016764525188601,0.9665873015873017,0.9314234896110293,0.8175324675324676
83,uniform,correlation,0.9033521303258146,0.8819216246462716,0.9776984126984127,0.9271067144823453,0.7781385281385281
83,distance,euclidean,0.9174498746867167,0.90215768092772,0.9776984126984127,0.9374655765732056,0.8175324675324676
83,distance,manhattan,0.9174498746867167,0.8996015157399759,0.9804761904761905,0.9375422594687194,0.8127705627705628
83,distance,minkowski,0.9174498746867167,0.90215768092772,0.9776984126984127,0.9374655765732056,0.8175324675324676
83,distance,chebyshev,0.9139097744360903,0.9016538125491254,0.972063492063492,0.9345053880107953,0.8175324675324676
83,distance,cosine,0.9103696741854638,0.8946542291279134,0.9721428571428572,0.9315174886494282,0.8064935064935066
83,distance,canberra,0.9490288220551377,0.9412868572311297,0.9801587301587302,0.9601041875705365,0.8965367965367965
83,distance,braycurtis,0.9244674185463658,0.9104430861266547,0.9776984126984127,0.9422130690049085,0.835930735930736
83,distance,correlation,0.9156328320802005,0.8975512945057232,0.9776984126984127,0.9356628098805461,0.8112554112554113
84,uniform,euclidean,0.9104323308270675,0.8970546464793709,0.9721428571428572,0.9320085932528634,0.8082251082251084
84,uniform,manhattan,0.9104323308270675,0.8969076796250871,0.9721428571428572,0.9320117830455269,0.8080086580086581
84,uniform,minkowski,0.9104323308270675,0.8970546464793709,0.9721428571428572,0.9320085932528634,0.8082251082251084
84,uniform,chebyshev,0.9174185463659148,0.9016786210239356,0.9776984126984127,0.9373019613410973,0.8173160173160173
84,uniform,cosine,0.9015977443609022,0.8816415388783809,0.974920634920635,0.9256645776717874,0.7781385281385281
84,uniform,canberra,0.9490288220551377,0.9436349970560498,0.9773809523809524,0.9600711929646911,0.9012987012987013
84,uniform,braycurtis,0.9086779448621554,0.9031836906540051,0.9610317460317461,0.9296257059639306,0.8220779220779221
84,uniform,correlation,0.9051065162907268,0.8841011118257589,0.9776984126984127,0.9282996969384858,0.7829004329004329
84,distance,euclidean,0.9174498746867167,0.90215768092772,0.9776984126984127,0.9374655765732056,0.8175324675324676
84,distance,manhattan,0.9156954887218044,0.8978044755708426,0.9804761904761905,0.9364387216563209,0.8082251082251084
84,distance,minkowski,0.9174498746867167,0.90215768092772,0.9776984126984127,0.9374655765732056,0.8175324675324676
84,distance,chebyshev,0.9121553884711779,0.899346120241433,0.972063492063492,0.9332422301160583,0.8127705627705628
84,distance,cosine,0.9103696741854638,0.8946542291279134,0.9721428571428572,0.9315174886494282,0.8064935064935066
84,distance,canberra,0.9490288220551377,0.9436260385176795,0.9773015873015873,0.9599884244989564,0.9012987012987013
84,distance,braycurtis,0.9262218045112782,0.9105853336373233,0.9804761904761905,0.9436199553433019,0.835930735930736
84,distance,correlation,0.9138784461152882,0.8953561725545038,0.9776984126984127,0.9344324612817763,0.8064935064935066
85,uniform,euclidean,0.9121867167919799,0.8972133766381012,0.974920634920635,0.9334952912184347,0.8082251082251084
85,uniform,manhattan,0.9104323308270675,0.8953240107219568,0.974920634920635,0.932352154896216,0.8034632034632034
85,uniform,minkowski,0.9121867167919799,0.8972133766381012,0.974920634920635,0.9334952912184347,0.8082251082251084
85,uniform,chebyshev,0.9139097744360903,0.8970975948150024,0.9776984126984127,0.9348395567660166,0.8080086580086581
85,uniform,cosine,0.9033521303258146,0.8820261542629962,0.9776984126984127,0.9271382618823137,0.7781385281385281
85,uniform,canberra,0.9490288220551377,0.9436349970560498,0.9773809523809524,0.9600711929646911,0.9012987012987013
85,uniform,braycurtis,0.9104323308270675,0.8989190995776836,0.9693650793650794,0.9316755904513654,0.8127705627705628
85,uniform,correlation,0.9051065162907268,0.8841011118257589,0.9776984126984127,0.9282996969384858,0.7829004329004329
85,distance,euclidean,0.9174498746867167,0.90215768092772,0.9776984126984127,0.9374655765732056,0.8175324675324676
85,distance,manhattan,0.9156954887218044,0.8978044755708426,0.9804761904761905,0.9364387216563209,0.8082251082251084
85,distance,minkowski,0.9174498746867167,0.90215768092772,0.9776984126984127,0.9374655765732056,0.8175324675324676
85,distance,chebyshev,0.9139097744360903,0.9016538125491254,0.972063492063492,0.9345053880107953,0.8175324675324676
85,distance,cosine,0.9103696741854638,0.8946542291279134,0.9721428571428572,0.9315174886494282,0.8064935064935066
85,distance,canberra,0.9490288220551377,0.9436260385176795,0.9773015873015873,0.9599884244989564,0.9012987012987013
85,distance,braycurtis,0.9244674185463658,0.9104430861266547,0.9776984126984127,0.9422130690049085,0.835930735930736
85,distance,correlation,0.9138784461152882,0.8953561725545038,0.9776984126984127,0.9344324612817763,0.8064935064935066
86,uniform,euclidean,0.9104323308270675,0.8970546464793709,0.9721428571428572,0.9320085932528634,0.8082251082251084
86,uniform,manhattan,0.9086779448621554,0.8971220594085503,0.9693650793650794,0.9305720526389669,0.8082251082251084
86,uniform,minkowski,0.9104323308270675,0.8970546464793709,0.9721428571428572,0.9320085932528634,0.8082251082251084
86,uniform,chebyshev,0.9174185463659148,0.9016786210239356,0.9776984126984127,0.9373019613410973,0.8173160173160173
86,uniform,cosine,0.9033521303258146,0.8838851286219708,0.974920634920635,0.9269258389330488,0.7826839826839828
86,uniform,canberra,0.9490288220551377,0.9436349970560498,0.9773809523809524,0.9600711929646911,0.9012987012987013
86,uniform,braycurtis,0.9121867167919799,0.901771149488557,0.9693650793650794,0.9330006422111998,0.8175324675324676
86,uniform,correlation,0.9068609022556391,0.8862962337769783,0.9776984126984127,0.9295300455372553,0.7876623376623376
86,distance,euclidean,0.9174498746867167,0.90215768092772,0.9776984126984127,0.9374655765732056,0.8175324675324676
86,distance,manhattan,0.9156954887218044,0.8978044755708426,0.9804761904761905,0.9364387216563209,0.8082251082251084
86,distance,minkowski,0.9174498746867167,0.90215768092772,0.9776984126984127,0.9374655765732056,0.8175324675324676
86,distance,chebyshev,0.9121553884711779,0.899346120241433,0.972063492063492,0.9332422301160583,0.8127705627705628
86,distance,cosine,0.9121240601503761,0.8949591071766939,0.974920634920635,0.9329187189980269,0.8064935064935066
86,distance,canberra,0.9472744360902254,0.9435509634426044,0.9745238095238096,0.9585805097348773,0.9012987012987013
86,distance,braycurtis,0.9244674185463658,0.9104430861266547,0.9776984126984127,0.9422130690049085,0.835930735930736
86,distance,correlation,0.9138784461152882,0.8953561725545038,0.9776984126984127,0.9344324612817763,0.8064935064935066
87,uniform,euclidean,0.9121867167919799,0.8952472607246168,0.9776984126984127,0.933746218425382,0.8034632034632034
87,uniform,manhattan,0.9086779448621553,0.893281371163271,0.9749206349206349,0.9311133033329233,0.7987012987012987
87,uniform,minkowski,0.9121867167919799,0.8952472607246168,0.9776984126984127,0.933746218425382,0.8034632034632034
87,uniform,chebyshev,0.9138784461152882,0.8975524177698253,0.9776984126984127,0.934908498947635,0.808008658008658
87,uniform,cosine,0.9033521303258146,0.8820261542629962,0.9776984126984127,0.9271382618823137,0.7781385281385281
87,uniform,canberra,0.9490288220551377,0.9436349970560498,0.9773809523809524,0.9600711929646911,0.9012987012987013
87,uniform,braycurtis,0.9104323308270675,0.8989190995776836,0.9693650793650794,0.9316755904513654,0.8127705627705628
87,uniform,correlation,0.9051065162907268,0.8841011118257589,0.9776984126984127,0.9282996969384858,0.7829004329004329
87,distance,euclidean,0.9174498746867167,0.90215768092772,0.9776984126984127,0.9374655765732056,0.8175324675324676
87,distance,manhattan,0.9156954887218044,0.8978044755708426,0.9804761904761905,0.9364387216563209,0.8082251082251084
87,distance,minkowski,0.9174498746867167,0.90215768092772,0.9776984126984127,0.9374655765732056,0.8175324675324676
87,distance,chebyshev,0.9103696741854638,0.8971025304978433,0.972063492063492,0.9319809688547972,0.808008658008658
87,distance,cosine,0.9121240601503761,0.8949591071766939,0.974920634920635,0.9329187189980269,0.8064935064935066
87,distance,canberra,0.9507832080200501,0.9460551883152503,0.9773015873015873,0.9612857217962537,0.906060606060606
87,distance,braycurtis,0.9227130325814537,0.9077446734282419,0.9776984126984127,0.940882865562029,0.8311688311688312
87,distance,correlation,0.9156328320802005,0.8975512945057232,0.9776984126984127,0.9356628098805461,0.8112554112554113
88,uniform,euclidean,0.9139411027568922,0.8972797810498202,0.9776984126984127,0.9349423906741858,0.8080086580086581
88,uniform,manhattan,0.9086779448621553,0.8947125576738676,0.9721428571428572,0.9307814344467573,0.8032467532467533
88,uniform,minkowski,0.9139411027568922,0.8972797810498202,0.9776984126984127,0.9349423906741858,0.8080086580086581
88,uniform,chebyshev,0.9138784461152882,0.8975524177698253,0.9776984126984127,0.934908498947635,0.808008658008658
88,uniform,cosine,0.9051065162907269,0.8842056414424835,0.9776984126984127,0.9283312443384542,0.7829004329004329
88,uniform,canberra,0.9490288220551377,0.9436349970560498,0.9773809523809524,0.9600711929646911,0.9012987012987013
88,uniform,braycurtis,0.9104323308270675,0.9016209993384068,0.9665873015873017,0.9315546756967402,0.8175324675324676
88,uniform,correlation,0.9086152882205514,0.8885398235205682,0.9776984126984127,0.9307913067985165,0.7922077922077922
88,distance,euclidean,0.9174498746867167,0.90215768092772,0.9776984126984127,0.9374655765732056,0.8175324675324676
88,distance,manhattan,0.9156954887218044,0.8978044755708426,0.9804761904761905,0.9364387216563209,0.8082251082251084
88,distance,minkowski,0.9174498746867167,0.90215768092772,0.9776984126984127,0.9374655765732056,0.8175324675324676
88,distance,chebyshev,0.9103696741854638,0.8971025304978433,0.972063492063492,0.9319809688547972,0.808008658008658
88,distance,cosine,0.9121240601503761,0.8949591071766939,0.974920634920635,0.9329187189980269,0.8064935064935066
88,distance,canberra,0.9472744360902254,0.9435509634426044,0.9745238095238096,0.9585805097348773,0.9012987012987013
88,distance,braycurtis,0.9227130325814537,0.9077446734282419,0.9776984126984127,0.940882865562029,0.8311688311688312
88,distance,correlation,0.9156328320802005,0.8975512945057232,0.9776984126984127,0.9356628098805461,0.8112554112554113
89,uniform,euclidean,0.9104323308270678,0.8932876189294674,0.9776984126984127,0.9326085042630176,0.7987012987012987
89,uniform,manhattan,0.9086779448621553,0.8947125576738676,0.9721428571428572,0.9307814344467573,0.8032467532467533
89,uniform,minkowski,0.9104323308270678,0.8932876189294674,0.9776984126984127,0.9326085042630176,0.7987012987012987
89,uniform,chebyshev,0.9121240601503761,0.8957553776006921,0.9776984126984127,0.9338049611352364,0.8034632034632037
89,uniform,cosine,0.9033521303258146,0.8820105194912641,0.9776984126984127,0.9271008957396845,0.7781385281385281
89,uniform,canberra,0.9490288220551377,0.9436349970560498,0.9773809523809524,0.9600711929646911,0.9012987012987013
89,uniform,braycurtis,0.9104323308270675,0.9016209993384068,0.9665873015873017,0.9315546756967402,0.8175324675324676
89,uniform,correlation,0.9068609022556391,0.8863447015693486,0.9776984126984127,0.9295609581997469,0.7874458874458875
89,distance,euclidean,0.9174498746867167,0.90215768092772,0.9776984126984127,0.9374655765732056,0.8175324675324676
89,distance,manhattan,0.9156954887218044,0.8978044755708426,0.9804761904761905,0.9364387216563209,0.8082251082251084
89,distance,minkowski,0.9174498746867167,0.90215768092772,0.9776984126984127,0.9374655765732056,0.8175324675324676
89,distance,chebyshev,0.9103696741854638,0.8971025304978433,0.972063492063492,0.9319809688547972,0.808008658008658
89,distance,cosine,0.9121240601503761,0.8949591071766939,0.974920634920635,0.9329187189980269,0.8064935064935066
89,distance,canberra,0.9507832080200501,0.9460551883152503,0.9773015873015873,0.9612857217962537,0.906060606060606
89,distance,braycurtis,0.9209586466165414,0.9075313021622392,0.974920634920635,0.9394389558989413,0.8311688311688312
89,distance,correlation,0.9156328320802005,0.8975512945057232,0.9776984126984127,0.9356628098805461,0.8112554112554113
90,uniform,euclidean,0.9104323308270675,0.8952693696146842,0.974920634920635,0.9323949431986996,0.8034632034632034
90,uniform,manhattan,0.9104323308270675,0.8968920448533547,0.9721428571428572,0.9319744169028976,0.8080086580086581
90,uniform,minkowski,0.9104323308270675,0.8952693696146842,0.974920634920635,0.9323949431986996,0.8034632034632034
90,uniform,chebyshev,0.9156641604010025,0.9014652497579327,0.974920634920635,0.9358580516780096,0.8173160173160173
90,uniform,cosine,0.9051065162907268,0.8841011118257589,0.9776984126984127,0.9282996969384858,0.7829004329004329
90,uniform,canberra,0.9507832080200501,0.9460641468536206,0.9773809523809524,0.9613684902619883,0.906060606060606
90,uniform,braycurtis,0.9086779448621553,0.9013957741131817,0.9638095238095238,0.9300706574319,0.8175324675324676
90,uniform,correlation,0.9086152882205514,0.8885398235205682,0.9776984126984127,0.9307913067985165,0.7922077922077922
90,distance,euclidean,0.9174498746867167,0.90215768092772,0.9776984126984127,0.9374655765732056,0.8175324675324676
90,distance,manhattan,0.9156954887218044,0.8978044755708426,0.9804761904761905,0.9364387216563209,0.8082251082251084
90,distance,minkowski,0.9174498746867167,0.90215768092772,0.9776984126984127,0.9374655765732056,0.8175324675324676
90,distance,chebyshev,0.9121553884711779,0.899346120241433,0.972063492063492,0.9332422301160583,0.8127705627705628
90,distance,cosine,0.9121240601503761,0.8949591071766939,0.974920634920635,0.9329187189980269,0.8064935064935066
90,distance,canberra,0.9490288220551377,0.9459801132401753,0.9745238095238096,0.9598778070321746,0.906060606060606
90,distance,braycurtis,0.9209586466165414,0.9075313021622392,0.974920634920635,0.9394389558989413,0.8311688311688312
90,distance,correlation,0.9138784461152882,0.8953561725545038,0.9776984126984127,0.9344324612817763,0.8064935064935066
91,uniform,euclidean,0.9086779448621554,0.8930742476634645,0.974920634920635,0.9311645945999298,0.7987012987012987
91,uniform,manhattan,0.9086779448621553,0.8950950046842217,0.9721428571428572,0.930870879090499,0.8034632034632034
91,uniform,minkowski,0.9086779448621554,0.8930742476634645,0.974920634920635,0.9311645945999298,0.7987012987012987
91,uniform,chebyshev,0.9156641604010025,0.899796007513415,0.9776984126984127,0.9361697602088961,0.8127705627705628
91,uniform,cosine,0.9033521303258146,0.8819216246462716,0.9776984126984127,0.9271067144823453,0.7781385281385281
91,uniform,canberra,0.9490288220551377,0.9436349970560498,0.9773809523809524,0.9600711929646911,0.9012987012987013
91,uniform,braycurtis,0.9069235588972431,0.8985437242023082,0.9638095238095238,0.9287456056720655,0.8127705627705628
91,uniform,correlation,0.9051065162907268,0.8841011118257589,0.9776984126984127,0.9282996969384858,0.7829004329004329
91,distance,euclidean,0.9156954887218045,0.8994592682293072,0.9776984126984127,0.9361353731303261,0.8127705627705628
91,distance,manhattan,0.9156954887218044,0.8978044755708426,0.9804761904761905,0.9364387216563209,0.8082251082251084
91,distance,minkowski,0.9156954887218045,0.8994592682293072,0.9776984126984127,0.9361353731303261,0.8127705627705628
91,distance,chebyshev,0.9121553884711779,0.899346120241433,0.972063492063492,0.9332422301160583,0.8127705627705628
91,distance,cosine,0.9138784461152882,0.895243602198031,0.9776984126984127,0.9343996519858091,0.8064935064935066
91,distance,canberra,0.9507832080200501,0.9460551883152503,0.9773015873015873,0.9612857217962537,0.906060606060606
